location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Capitol,Baton Rouge,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,21.9,µg/m³,30.4622,-91.1769,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Louisiana Department of Environmental Quality""}]"
Denton Airport South,Dallas-Fort Worth-Arlington,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,8.3,µg/m³,33.1944,-97.1933,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Midlothian OFW C52,Dallas-Fort Worth-Arlington,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,4.3,µg/m³,32.482081,-97.026922,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
El Paso UTEP C12,El Paso,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,6.5,µg/m³,31.768056,-106.501111,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Socorro Hueco C49,El Paso,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,8.1,µg/m³,31.66752,-106.28774,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Fayette C601,FAYETTE,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,2.3,µg/m³,29.962474,-96.745875,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Houston Aldine C8,Houston-Sugar Land-Baytown,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,2.5,µg/m³,29.9011,-95.3261,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Houston East C1,Houston-Sugar Land-Baytown,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3.9,µg/m³,29.7681,-95.2206,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Houston Deer Park C3,Houston-Sugar Land-Baytown,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,5.9,µg/m³,29.670025,-95.128508,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Mission C43,McAllen-Edinburg-Mission,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,7.9,µg/m³,26.226226,-98.29107,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
SETRPC Mauriceville,Beaumont-Port Arthur,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,4.7,µg/m³,30.18,-93.8731,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Hawthorne,Salt Lake City,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,5.1,µg/m³,40.733501,-111.871696,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Utah Department of Environmental Quality""}]"
DEARBORN,Detroit-Warren-Livonia,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,6.2,µg/m³,42.3075,-83.15,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Michigan Department of Environmental Quality""}]"
Geronimo,Tucson,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,10,µg/m³,32.25,-110.9667,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
GreenValley,Las Vegas-Paradise,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,3.7,µg/m³,36.048739,-115.052881,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Clark County Department of Air Quality""}]"
Columbus - Fairgroun,Columbus,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,0.3,µg/m³,40.002734,-82.994404,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Troost,Kansas City,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,6.9,µg/m³,39.10465,-94.57055,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Missouri Department of Natural Resources""}]"
DETROIT - W LAFAYETT,Detroit-Warren-Livonia,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,2.2,µg/m³,42.3231,-83.0689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Michigan Department of Environmental Quality""}]"
Jersey City FH,New York-Northern New Jersey-Long Island,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,6.4,µg/m³,40.725452,-74.052292,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Jersey Dept. of Environmental Protection""}]"
Corpus Christi Dona,Corpus Christi,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,4.8,µg/m³,27.811814,-97.4657,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Cheeka Peak,Port Angeles,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,3.1,µg/m³,48.2867,-124.6203,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Darrington-Fir St,Seattle-Tacoma-Bellevue,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,36.9,µg/m³,48.246799,-121.603104,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
LLCHD BAM,Lincoln,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,5,µg/m³,40.8125,-96.683098,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Nebraska Department of Environmental Quality""}]"
WIND CAVE,CUSTER,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,2.3,µg/m³,43.557613,-103.483658,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Dakota Department of Environmental and Natural Resources""}]"
St. Maries,BENEWAH,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,7,µg/m³,47.3167,-116.570297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
San Antonio Palo Alt,San Antonio,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,2.7,µg/m³,29.332803,-98.551396,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
San Antonio Old Hwy9,San Antonio,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3.1,µg/m³,29.423933,-98.580505,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
SPRNGDLE,Fayetteville-Springdale-Rogers,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3.7,µg/m³,36.1797,-94.1167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arkansas Department of Environmental Quality""}]"
Rossville,Chattanooga,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,2,µg/m³,34.9789,-85.3009,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Irmo,Columbia,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,6.7,µg/m³,34.051102,-81.154999,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Carolina DHEC""}]"
Leavenworth-Evans St,Wenatchee,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,3.3,µg/m³,47.5988,-120.6647,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Toppenish-Yakama Tri,Yakima,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,11,µg/m³,46.380199,-120.332603,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Wellpinit-Spokane Tr,STEVENS,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,6.5,µg/m³,47.885201,-117.988602,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Winthrop-Chewuch Rd,OKANOGAN,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,11.8,µg/m³,48.4772,-120.1906,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Yakima-4th Ave,Yakima,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,4,µg/m³,46.594952,-120.512283,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Galveston Airport C1,Houston-Sugar Land-Baytown,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,6.9,µg/m³,29.2631,-94.8564,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Durham Armory,Durham,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,8.9,µg/m³,35.9919,-78.8964,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Waco C1037,Waco,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3.7,µg/m³,31.6531,-97.0706,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
White Springs,HAMILTON,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,7.1,µg/m³,30.4264,-82.7947,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Florida Dept. of Environmental Protection""}]"
Kamiah-ID,IDAHO,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,5.8,µg/m³,46.2094,-116.027496,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Tribal Environmental Exchange Network""}]"
Lapwai-ID,Lewiston,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,0.8,µg/m³,46.397202,-116.806198,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Tribal Environmental Exchange Network""}]"
ADEQ-DSR,Little Rock-North Little Rock,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,4.4,µg/m³,34.6811,-92.3283,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arkansas Department of Environmental Quality""}]"
Chalmette Vista,New Orleans-Metairie-Kenner,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,5.5,µg/m³,29.9431,-89.9761,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Louisiana Department of Environmental Quality""}]"
Santa Fe Airport,Santa Fe,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,0.6,µg/m³,35.6198,-106.0797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Mexico Air Quality Bureau""}]"
CARPENTER,Des Moines,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,0,µg/m³,41.6031,-93.643303,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Polk Co. Air Quality Division""}]"
Heritage Park,Kansas City,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3.8,µg/m³,38.8386,-94.7464,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Kansas Dept. of Health and Environment""}]"
Bellingham-Yew St,Bellingham,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,4.3,µg/m³,48.762699,-122.440201,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Rosalia-Josephine St,Pullman,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,4.6,µg/m³,47.2313,-117.3685,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Pullman-Dexter Ave,Pullman,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,5.3,µg/m³,46.7245,-117.1801,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Seattle-South Park,Seattle-Tacoma-Bellevue,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,11.7,µg/m³,47.5309,-122.3208,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Moses Lake-Balsam St,Moses Lake,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,7.9,µg/m³,47.1303,-119.2726,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Lone Pine Paiute/Sho,Bishop,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,9.2,µg/m³,36.5975,-118.04,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Tribal Environmental Exchange Network""}]"
Lebanon,Cincinnati-Middletown,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,2.5,µg/m³,39.42689,-84.20077,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
HICKORY,Hickory-Lenoir-Morganton,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,13,µg/m³,35.73,-81.37,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Mesa-Pepoit Way (tem,Kennewick-Richland-Pasco,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,5.9,µg/m³,46.5754,-119.0021,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Bellevue-Bellevue Wa,Seattle-Tacoma-Bellevue,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,6.8,µg/m³,47.613,-122.2017,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Walla Walla-12th St,Walla Walla,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,12.5,µg/m³,46.0588,-118.3514,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Montclaire,Charlotte-Gastonia-Concord,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,5.5,µg/m³,35.1514,-80.8669,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mecklenburg County Air Quality""}]"
Jackson Road,Sarasota-Bradenton-Venice,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,3.2,µg/m³,27.0892,-82.3625,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Florida Dept. of Environmental Protection""}]"
Oakridge - Willamett,Eugene-Springfield,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,3,µg/m³,43.74436,-122.480506,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Lane Regional Air Protection Agency""}]"
Yosemite Village - V,MARIPOSA,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,14,µg/m³,37.7486,-119.5869,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Burlington,Burlington-South Burlington,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,7.9,µg/m³,44.476101,-73.210297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Vermont Air Quality & Climate Division""}]"
Niland - English Roa,El Centro,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,5,µg/m³,33.2136,-115.5444,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Imperial County Air Pollution Control District""}]"
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,14,µg/m³,34.669589,-118.130689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mojave Desert AQMD""}]"
Thibodaux,Houma-Bayou Cane-Thibodaux,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,1.9,µg/m³,29.7639,-90.7653,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Louisiana Department of Environmental Quality""}]"
Batavia,Cincinnati-Middletown,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,2.9,µg/m³,39.0828,-84.1441,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
SYDNEY,Tampa-St. Petersburg-Clearwater,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,2.4,µg/m³,27.5792,-82.1383,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
Pinehurst,SHOSHONE,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,20,µg/m³,47.536712,-116.236867,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Idaho City,BOISE,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,-7.2,µg/m³,43.823017,-115.838557,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Garden Valley,BOISE,US,2017-02-25T10:00:00.000Z,2017-02-25T03:00:00-07:00,pm25,4.5,µg/m³,44.104498,-115.972386,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Grangeville,IDAHO,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,5,µg/m³,45.931301,-116.115196,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Lacrosse-Hill St,Pullman,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,4.4,µg/m³,46.8153,-117.8739,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Bridgeport,Bridgeport-Stamford-Norwalk,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,2,µg/m³,41.171398,-73.195297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
Moscow,Moscow,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,8,µg/m³,46.728199,-116.954597,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
LWATTOWR,Thomasville-Lexington,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,12.5,µg/m³,35.8142,-80.2633,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Piney Run,GARRETT,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,0,µg/m³,39.705799,-79.011902,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maryland Department of the Environment""}]"
Heritage Middle Scho,San Antonio,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,2.6,µg/m³,29.35291,-98.332838,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Riverside,Chattanooga,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,1,µg/m³,35.0508,-85.2931,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Chattanooga-Hamilton County Air Pollution Control Bureau""}]"
BDED,Asheville,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,11,µg/m³,35.6075,-82.5833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Lake Sugema,VAN BUREN,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,8,µg/m³,40.693298,-92.006104,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Iowa DNR""}]"
Brainerd,Brainerd,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3,µg/m³,46.3944,-94.1433,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
Lebanon,Lebanon,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,7.1,µg/m³,43.629605,-72.309499,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Hampshire Dept. of Environmental Services""}]"
Ellensburg-Ruby St,Ellensburg,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,12,µg/m³,46.9936,-120.545,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Twisp-Glover St,CHELAN,US,2017-02-25T10:00:00.000Z,2017-02-25T02:00:00-08:00,pm25,13.8,µg/m³,48.3645,-120.1211,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
El Dorado,El Dorado,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,2.9,µg/m³,33.215,-92.6689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arkansas Department of Environmental Quality""}]"
Amarillo Texas A&M C,Amarillo,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,3.2,µg/m³,35.2006,-101.9083,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Detroit Lakes,BECKER,US,2017-02-25T10:00:00.000Z,2017-02-25T04:00:00-06:00,pm25,4,µg/m³,46.8511,-95.8467,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
MICMAC,AROOSTOOK,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,3.6,µg/m³,46.6964,-68.033096,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Aroostook Band of Micmacs""}]"
HU-Beltsville,Washington-Arlington-Alexandria,US,2017-02-25T10:00:00.000Z,2017-02-25T05:00:00-05:00,pm25,4,µg/m³,39.055302,-76.878304,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maryland Department of the Environment""}]"
